1007 5th Ave San Diego CA 92101,0.1 Miles - Walk Score: 100,Studio,1 Bathroom,794 sq. ft,$1717
300 W Beech St San Diego CA 92101,0.6 Miles - Walk Score: 92,2 Bedroom,2 Bathroom,950 sq. ft,$3500
1007 5th Ave San Diego CA 92101,0.1 Miles - Walk Score: 100,Studio,1 Bathroom,794 sq. ft,$1982
1007 5th Ave San Diego CA 92101,0.1 Miles - Walk Score: 100,Studio,1 Bathroom,794 sq. ft,$1652
901 F St San Diego CA 92101,0.1 Miles - Walk Score: 97,Studio,1 Bathroom,123 sq. ft,$675
940 Park Blvd San Diego CA 92101,0.2 Miles - Walk Score: 97,Studio,1 Bathroom,100 sq. ft,$575
744 G St San Diego CA 92101,0.2 Miles - Walk Score: 98,1 Bedroom,1 Bathroom,800 sq. ft,$1400
300 W Beech St San Diego CA 92101,0.6 Miles - Walk Score: 92,2 Bedroom,2 Bathroom,950 sq. ft,$3500
1BR/1BA Condo - San Diego,0.2 Miles - Walk Score: 97,1 Bedroom,1 Bathroom,748 sq. ft,$2000
300 W Beech St San Diego CA 92101,0.6 Miles - Walk Score: 92,2 Bedroom,2 Bathroom,950 sq. ft,$3500
511 F Street San Diego CA 92101,0.2 Miles - Walk Score: 99,1 Bedroom,1 Bathroom,750 sq. ft,$2095
1080 Park Blvd San Diego CA 92101,0.2 Miles - Walk Score: 97,1 Bedroom,1 Bathroom,470 sq. ft,$1100
300 W Beech St San Diego CA 92101,0.6 Miles - Walk Score: 92,2 Bedroom,2 Bathroom,950 sq. ft,$3500
1080 Park Blvd San Diego CA 92101,0.2 Miles - Walk Score: 97,Studio,1 Bathroom,462 sq. ft,$2100
300 W Beech St San Diego CA 92101,0.6 Miles - Walk Score: 92,2 Bedroom,2 Bathroom,950 sq. ft,$3500
1281 Ninth Ave San Diego CA 92101,0.2 Miles - Walk Score: 98,1 Bedroom,1 Bathroom,718 sq. ft,$1970
1281 Ninth Ave San Diego CA 92101,0.2 Miles - Walk Score: 98,2 Bedroom,2 Bathroom,1144 sq. ft,$3080
1281 Ninth Ave San Diego CA 92101,0.2 Miles - Walk Score: 98,2 Bedroom,2 Bathroom,917 sq. ft,$2365
1281 Ninth Ave San Diego CA 92101,0.2 Miles - Walk Score: 98,1 Bedroom,1 Bathroom,718 sq. ft,$1905
1281 Ninth Ave San Diego CA 92101,0.2 Miles - Walk Score: 98,1 Bedroom,1 Bathroom,855 sq. ft,$2575
1281 Ninth Ave San Diego CA 92101,0.2 Miles - Walk Score: 98,2 Bedroom,2 Bathroom,881 sq. ft,$2305
300 W Beech St San Diego CA 92101,0.6 Miles - Walk Score: 92,2 Bedroom,2 Bathroom,950 sq. ft,$3500
1281 Ninth Ave San Diego CA 92101,0.2 Miles - Walk Score: 98,2 Bedroom,1 Bathroom,1101 sq. ft,$2670
1281 Ninth Ave San Diego CA 92101,0.2 Miles - Walk Score: 98,1 Bedroom,1 Bathroom,718 sq. ft,$2040
1281 Ninth Ave San Diego CA 92101,0.2 Miles - Walk Score: 98,1 Bedroom,1 Bathroom,694 sq. ft,$1905
1281 Ninth Ave San Diego CA 92101,0.2 Miles - Walk Score: 98,2 Bedroom,2 Bathroom,917 sq. ft,$2230
1281 Ninth Ave San Diego CA 92101,0.2 Miles - Walk Score: 98,2 Bedroom,2 Bathroom,926 sq. ft,$2945
1281 Ninth Ave San Diego CA 92101,0.2 Miles - Walk Score: 98,2 Bedroom,2 Bathroom,952 sq. ft,$2770
300 W Beech St San Diego CA 92101,0.6 Miles - Walk Score: 92,2 Bedroom,2 Bathroom,950 sq. ft,$3500
1281 Ninth Ave San Diego CA 92101,0.2 Miles - Walk Score: 98,2 Bedroom,2 Bathroom,881 sq. ft,$2340
1281 Ninth Ave San Diego CA 92101,0.2 Miles - Walk Score: 98,2 Bedroom,2 Bathroom,828 sq. ft,$2390
1281 Ninth Ave San Diego CA 92101,0.2 Miles - Walk Score: 98,2 Bedroom,2 Bathroom,828 sq. ft,$2220
1281 Ninth Ave San Diego CA 92101,0.2 Miles - Walk Score: 98,2 Bedroom,2 Bathroom,917 sq. ft,$2230
1281 Ninth Ave San Diego CA 92101,0.2 Miles - Walk Score: 98,2 Bedroom,2 Bathroom,881 sq. ft,$2125
1281 Ninth Ave San Diego CA 92101,0.2 Miles - Walk Score: 98,2 Bedroom,2 Bathroom,882 sq. ft,$2190
300 W Beech St San Diego CA 92101,0.6 Miles - Walk Score: 92,2 Bedroom,2 Bathroom,950 sq. ft,$3500
1281 Ninth Ave San Diego CA 92101,0.2 Miles - Walk Score: 98,2 Bedroom,2 Bathroom,959 sq. ft,$2090
428 C Street San Diego CA 92101,0.2 Miles - Walk Score: 100,Studio,1 Bathroom,870 sq. ft,$1550
875 G Street San Diego CA 92101,0.2 Miles - Walk Score: 97,1 Bedroom,1 Bathroom,750 sq. ft,$2195
1259 Sixth Ave San Diego CA 92101,0.2 Miles - Walk Score: 99,1 Bedroom,1 Bathroom,700 sq. ft,$2325
300 W Beech St San Diego CA 92101,0.6 Miles - Walk Score: 92,2 Bedroom,2 Bathroom,950 sq. ft,$3500
740 Market St San Diego CA 92101,0.2 Miles - Walk Score: 97,Studio,1 Bathroom,300 sq. ft,$850
740 Market St San Diego CA 92101,0.2 Miles - Walk Score: 97,Studio,1 Bathroom,300 sq. ft,$900
